order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,shipping_method,tax_amount,total_amount,payment_method,order_status,delivery_days,review_score,is_gift
26175553,120841,2025-09-07,Toys,Art & Craft Kit,1,34.12,5.0,32.41,22.99,Next-Day,2.03,57.43,Debit Card,Shipped,,,False
17857748,563052,2024-06-13,Home & Kitchen,Non-Stick Pan,1,149.76,0.0,149.76,0.0,Express,8.39,158.15,Credit Card,Delivered,3.0,,False
20826632,957642,2025-11-07,Beauty,Nail Polish Set,1,121.9,15.0,103.62,0.0,Express,6.48,110.1,Debit Card,Delivered,3.0,4.0,False
56303181,772806,2025-04-11,Electronics,Laptop Stand,1,128.55,0.0,128.55,0.0,Next-Day,3.73,132.28,Credit Card,Delivered,1.0,4.0,False
85947915,187821,2024-11-09,Electronics,Laptop Stand,1,389.24,0.0,389.24,0.0,Standard,24.33,413.57,PayPal,Shipped,,,False
54283271,261815,2024-02-02,Clothing,Women's Jeans,1,121.07,0.0,121.07,0.0,Standard,7.57,128.64,PayPal,Delivered,9.0,3.0,False
53366665,430066,2025-01-17,Beauty,Body Lotion,1,40.39,0.0,40.39,5.99,Standard,2.32,48.7,Debit Card,Delivered,7.0,3.0,False
47608176,991288,2024-08-25,Books,Mystery Thriller,1,22.9,0.0,22.9,12.99,Express,1.09,36.98,Debit Card,Cancelled,,,False
13957462,490754,2024-09-11,Electronics,Smartwatch,2,281.27,0.0,562.54,0.0,Standard,31.5,594.04,PayPal,Delivered,6.0,,False
74816152,837141,2025-11-22,Toys,Plush Toy,1,40.95,5.0,38.9,12.99,Express,0.0,51.89,Credit Card,Delivered,2.0,2.0,False
19532084,602443,2024-04-18,Beauty,Lipstick,1,101.37,0.0,101.37,0.0,Standard,8.36,109.73,Credit Card,Delivered,7.0,,False
13842148,859253,2024-10-06,Electronics,Laptop Stand,3,218.26,0.0,654.78,0.0,Express,40.92,695.7,Credit Card,Cancelled,,,False
86758608,262277,2025-10-08,Electronics,Wireless Earbuds,1,147.8,0.0,147.8,0.0,Standard,9.61,157.41,Gift Card,Delivered,6.0,,False
53315780,717635,2025-03-29,Clothing,Wool Sweater,1,25.25,0.0,25.25,5.99,Standard,1.51,32.75,PayPal,Delivered,7.0,4.0,False
86247823,492493,2025-03-29,Toys,Board Game,1,10.62,15.0,9.03,12.99,Express,0.56,22.58,PayPal,Delivered,4.0,,False
87003911,921877,2024-02-15,Clothing,Yoga Leggings,1,31.66,0.0,31.66,12.99,Express,1.77,46.42,Credit Card,Delivered,1.0,3.0,False
99419311,991288,2025-06-20,Clothing,Summer Dress,3,103.76,0.0,311.28,0.0,Standard,14.79,326.07,Credit Card,Delivered,6.0,4.0,False
31462066,273042,2025-11-10,Electronics,Laptop Stand,2,79.49,0.0,158.98,0.0,Express,8.9,167.88,Debit Card,Delivered,2.0,1.0,False
76487085,991109,2025-12-10,Home & Kitchen,Table Lamp,1,129.91,0.0,129.91,0.0,Standard,8.44,138.35,Debit Card,Delivered,6.0,5.0,True
52552857,562945,2025-06-15,Clothing,Running Shoes,3,104.26,0.0,312.78,0.0,Next-Day,18.77,331.55,Debit Card,Delivered,1.0,,False
12864018,491813,2025-11-11,Toys,Puzzle (1000pc),1,39.14,0.0,39.14,5.99,Standard,3.23,48.36,Debit Card,Delivered,4.0,,False
38992943,145270,2024-10-22,Clothing,Hoodie,1,84.75,0.0,84.75,0.0,Standard,5.3,90.05,Credit Card,Delivered,7.0,5.0,False
50086681,320999,2025-09-28,Electronics,Laptop Stand,2,31.57,0.0,63.14,22.99,Next-Day,3.79,89.92,Apple Pay,Returned,1.0,,False
55207475,282580,2024-10-19,Home & Kitchen,Storage Bins,1,134.66,0.0,134.66,0.0,Standard,8.42,143.08,Apple Pay,Returned,6.0,,False
91378331,515674,2025-07-03,Home & Kitchen,Blender,1,96.43,0.0,96.43,0.0,Next-Day,6.03,102.46,PayPal,Delivered,1.0,2.0,False
64839533,357070,2025-11-03,Electronics,Smartphone Case,3,97.19,5.0,276.99,0.0,Standard,24.58,301.57,Credit Card,Delivered,6.0,4.0,False
44949771,957297,2024-12-15,Clothing,Women's Jeans,1,106.73,0.0,106.73,0.0,Standard,6.4,113.13,PayPal,Delivered,6.0,5.0,False
95484880,815544,2025-03-09,Clothing,Socks (3-pack),1,39.85,,39.85,5.99,Standard,2.59,48.43,Debit Card,Delivered,4.0,4.0,False
53911202,958338,2024-02-21,Clothing,Socks (3-pack),2,44.7,0.0,89.4,0.0,Standard,5.59,94.99,Credit Card,Returned,5.0,,False
31138159,304849,2024-05-17,Beauty,Perfume,2,106.66,0.0,213.32,0.0,Standard,18.93,232.25,Debit Card,Shipped,,,False
59216238,150447,2025-08-03,Electronics,4K Monitor,1,66.85,0.0,66.85,5.99,Standard,3.74,76.58,Debit Card,Delivered,6.0,3.0,False
48042975,515691,2025-09-24,Clothing,Men's T-Shirt,3,47.42,0.0,142.26,0.0,Standard,8.54,150.8,PayPal,Delivered,5.0,4.0,False
99723052,525664,2025-12-14,Home & Kitchen,Storage Bins,2,199.34,0.0,398.68,0.0,Standard,15.95,414.63,Credit Card,Delivered,5.0,,False
10986164,914509,2024-10-20,Grocery,Protein Powder,1,27.75,0.0,27.75,5.99,Standard,1.73,35.47,Debit Card,Cancelled,,,False
26031070,638021,2025-04-05,Clothing,Running Shoes,3,49.91,0.0,149.73,0.0,Standard,12.35,162.08,Debit Card,Delivered,5.0,4.0,False
44671290,957476,2025-03-15,Beauty,Moisturizer,4,39.67,25.0,119.01,0.0,Standard,7.44,126.45,Credit Card,Delivered,5.0,,False
72749895,150447,2025-09-27,Electronics,Bluetooth Speaker,1,137.46,0.0,137.46,0.0,Standard,7.7,145.16,Credit Card,Delivered,6.0,,False
37509371,804664,2025-11-25,Books,Mystery Thriller,1,13.45,0.0,13.45,5.99,Standard,1.19,20.63,PayPal,Delivered,6.0,4.0,False
40876458,423125,2024-12-17,Grocery,Granola Bars (12-pack),1,20.73,0.0,20.73,5.99,Standard,1.71,28.43,Credit Card,Delivered,7.0,3.0,False
41993862,716300,2025-11-06,Home & Kitchen,Table Lamp,3,157.92,20.0,379.01,0.0,Standard,21.79,400.8,Credit Card,Delivered,5.0,4.0,False
80873560,789354,2025-08-16,Home & Kitchen,Coffee Maker,1,273.03,0.0,273.03,0.0,Express,12.97,286.0,Credit Card,Delivered,2.0,,False
50527289,150447,2025-04-03,Home & Kitchen,Cutlery Set,1,58.93,15.0,50.09,5.99,Standard,2.81,58.89,Debit Card,Delivered,8.0,5.0,False
61880555,862525,2024-11-06,Beauty,Moisturizer,1,64.97,0.0,64.97,5.99,Standard,3.9,74.86,PayPal,Delivered,4.0,4.0,False
22775656,780023,2025-11-30,Home & Kitchen,Storage Bins,1,168.2,5.0,159.79,0.0,Standard,9.59,169.38,Debit Card,Delivered,7.0,,False
70710016,251434,2025-07-09,Sports & Outdoors,Camping Tent,1,151.66,0.0,151.66,0.0,Standard,12.51,164.17,Credit Card,Cancelled,,,False
69014376,921884,2024-07-13,Clothing,Denim Jacket,1,98.09,5.0,93.19,0.0,Standard,5.59,98.78,Credit Card,Delivered,6.0,,False
63752525,251434,2025-11-01,Electronics,Gaming Mouse,2,226.62,0.0,453.24,0.0,Express,37.39,490.63,Credit Card,Delivered,2.0,,False
88365703,606263,2025-09-01,Electronics,Gaming Mouse,4,318.16,0.0,1272.64,0.0,Standard,79.54,1352.18,Credit Card,Delivered,4.0,,False
92176092,262277,2025-12-02,Sports & Outdoors,Water Bottle,2,62.38,0.0,124.76,0.0,Standard,8.11,132.87,Debit Card,Delivered,6.0,,False
95952202,250854,2024-12-03,Beauty,Face Serum,3,26.0,0.0,78.0,0.0,Standard,4.88,82.88,Credit Card,Delivered,6.0,5.0,False
54710175,110406,2024-02-26,Beauty,Makeup Brush Set,3,74.82,,213.24,0.0,Express,18.93,232.17,Debit Card,Shipped,,,False
10000279,371877,2024-11-13,Sports & Outdoors,Bicycle Helmet,1,63.53,0.0,63.53,22.99,Next-Day,5.64,92.16,Credit Card,Delivered,1.0,3.0,False
23102360,618056,2024-04-26,Clothing,Men's T-Shirt,1,136.72,0.0,136.72,0.0,Standard,8.2,144.92,Credit Card,Cancelled,,,False
77770237,176521,2024-02-08,Electronics,Bluetooth Speaker,4,141.19,,508.28,0.0,Express,33.04,541.32,Credit Card,Delivered,1.0,,True
50947214,556417,2024-09-30,Sports & Outdoors,Jump Rope,1,253.38,0.0,253.38,0.0,Standard,20.9,274.28,Debit Card,Cancelled,,,True
13850521,805775,2024-09-30,Grocery,Protein Powder,1,21.52,20.0,17.22,5.99,Standard,0.69,23.9,Debit Card,Delivered,5.0,4.0,True
42580167,867788,2025-05-29,Electronics,Noise Cancelling Headphones,1,187.1,0.0,187.1,0.0,Express,5.43,192.53,PayPal,Delivered,3.0,4.0,False
35087493,305669,2024-07-30,Home & Kitchen,Air Fryer,3,75.48,0.0,226.44,0.0,Standard,18.68,245.12,PayPal,Delivered,6.0,,False
50138335,562945,2024-08-28,Toys,Action Figure,1,44.61,0.0,44.61,12.99,Express,2.68,60.28,Credit Card,Processing,,,False
61586854,635222,2025-09-30,Books,Mystery Thriller,5,14.89,0.0,74.45,5.99,Standard,4.47,84.91,Credit Card,Delivered,6.0,4.0,False
10379011,492493,2024-05-27,Beauty,Lipstick,2,75.1,0.0,150.2,0.0,Standard,9.39,159.59,Credit Card,Delivered,6.0,,False
31386171,866450,2025-12-14,Clothing,Men's T-Shirt,1,95.91,0.0,95.91,0.0,Express,5.99,101.9,Credit Card,Delivered,2.0,5.0,False
10233404,199805,2025-11-30,Books,Mystery Thriller,2,21.52,0.0,43.04,5.99,Standard,2.47,51.5,Credit Card,Delivered,7.0,,False
16466270,728511,2025-08-09,Home & Kitchen,Table Lamp,1,69.49,0.0,69.49,5.99,Standard,2.78,78.26,Credit Card,Delivered,5.0,,False
11638660,141729,2024-09-26,Books,Self-Help Book,1,16.93,0.0,16.93,5.99,Standard,0.68,23.6,PayPal,Delivered,5.0,3.0,False
22595554,332189,2024-08-08,Electronics,Laptop Stand,1,156.06,0.0,156.06,0.0,,12.87,168.93,Debit Card,Delivered,5.0,4.0,False
54127901,678035,2024-09-30,Home & Kitchen,Air Fryer,1,156.22,0.0,156.22,0.0,Standard,9.76,165.98,Debit Card,Delivered,6.0,3.0,False
83532297,958338,2024-05-09,Sports & Outdoors,Yoga Mat,1,242.11,0.0,242.11,0.0,Standard,15.13,257.24,Credit Card,Delivered,5.0,,False
43292334,515088,2024-11-03,Sports & Outdoors,Bicycle Helmet,1,58.71,0.0,58.71,5.99,Standard,3.67,68.37,Credit Card,Delivered,7.0,,False
71319492,724848,2025-12-30,Clothing,Socks (3-pack),3,87.06,0.0,261.18,0.0,Standard,21.55,282.73,Credit Card,Cancelled,,,True
94644288,445958,2025-11-01,Home & Kitchen,Throw Pillow,1,216.56,0.0,216.56,0.0,Standard,13.54,230.1,Debit Card,Returned,4.0,,False
98947193,642667,2024-06-20,Clothing,Women's Jeans,1,110.88,0.0,110.88,0.0,Standard,6.65,117.53,Credit Card,Delivered,6.0,,False
98996690,181268,2024-12-04,Clothing,Yoga Leggings,1,100.12,0.0,100.12,0.0,Standard,6.26,106.38,Gift Card,Returned,6.0,,False
65171811,307101,2025-12-22,Beauty,Face Serum,2,54.81,0.0,109.62,0.0,Standard,7.13,116.75,PayPal,Processing,,,False
28595932,660209,2025-04-21,Beauty,Hair Dryer,1,61.51,0.0,61.51,5.99,Standard,5.07,72.57,PayPal,Delivered,7.0,2.0,False
19530208,525940,2025-03-19,Beauty,Nail Polish Set,1,29.94,0.0,29.94,5.99,Standard,1.68,37.61,Apple Pay,Delivered,4.0,4.0,False
66998574,950096,2025-12-01,Toys,Art & Craft Kit,1,29.37,15.0,24.96,5.99,Standard,2.06,33.01,PayPal,Delivered,7.0,,False
99707415,262277,2024-02-13,Beauty,Lipstick,2,30.09,0.0,60.18,5.99,Standard,3.91,70.08,Credit Card,Delivered,8.0,3.0,False
98424453,183571,2025-08-01,Home & Kitchen,Storage Bins,3,176.09,25.0,396.2,0.0,Standard,23.77,419.97,PayPal,Delivered,6.0,3.0,False
58109945,517213,2025-12-23,Sports & Outdoors,Golf Balls (12-pack),4,127.62,10.0,459.43,0.0,Express,18.38,477.81,Debit Card,Delivered,5.0,4.0,False
63203195,539820,2025-12-19,Sports & Outdoors,Bicycle Helmet,1,147.27,0.0,147.27,0.0,Standard,9.2,156.47,Gift Card,Delivered,4.0,2.0,False
40060036,153957,2024-08-21,Clothing,Running Shoes,1,84.5,5.0,80.27,0.0,Standard,4.82,85.09,Gift Card,Delivered,5.0,5.0,False
94848539,657736,2025-03-14,Electronics,Bluetooth Speaker,3,404.31,0.0,1212.93,0.0,Standard,72.78,1285.71,PayPal,Delivered,6.0,4.0,False
93735337,206043,2025-11-22,Toys,Plush Toy,1,39.51,0.0,39.51,5.99,Standard,2.47,47.97,Debit Card,Delivered,5.0,,False
15020159,991288,2024-12-15,Clothing,Winter Jacket,1,137.12,0.0,137.12,0.0,Standard,6.51,143.63,Debit Card,Delivered,8.0,4.0,False
21426719,329274,2024-02-28,Toys,Art & Craft Kit,1,23.3,10.0,20.97,5.99,Standard,1.36,28.32,Apple Pay,Delivered,5.0,,False
12415611,780023,2025-12-21,Home & Kitchen,Blender,3,34.3,0.0,102.9,0.0,Standard,6.17,109.07,Credit Card,Returned,8.0,,False
51312753,145270,2024-04-07,Electronics,Smartphone Case,3,321.24,10.0,867.35,0.0,Standard,54.21,921.56,PayPal,Shipped,,,False
64324724,901983,2024-10-01,Sports & Outdoors,Yoga Mat,1,155.51,,155.51,0.0,Express,9.72,165.23,Apple Pay,Delivered,2.0,2.0,False
12622704,274094,2024-01-27,Books,Science Textbook,3,16.3,0.0,48.9,5.99,Standard,4.03,58.92,Debit Card,Processing,,,False
26102395,150447,2024-02-13,Clothing,Wool Sweater,5,28.58,0.0,142.9,0.0,Express,8.0,150.9,Gift Card,Delivered,2.0,3.0,False
60524188,262277,2024-12-23,Sports & Outdoors,Jump Rope,3,116.64,0.0,349.92,0.0,Express,22.74,372.66,Debit Card,Delivered,4.0,,False
97825211,155691,2025-11-24,Beauty,Perfume,1,61.18,0.0,61.18,5.99,Standard,5.05,72.22,PayPal,Delivered,4.0,4.0,False
27160290,562945,2025-06-12,Grocery,Olive Oil,4,28.72,0.0,114.88,0.0,Express,6.89,121.77,Apple Pay,Delivered,3.0,,False
48123078,755168,2024-06-29,Beauty,Body Lotion,2,96.24,0.0,192.48,0.0,Standard,12.03,204.51,Credit Card,Delivered,7.0,4.0,False
71646250,968810,2025-06-01,Grocery,Vitamin Supplements,2,27.02,0.0,54.04,5.99,Standard,3.11,63.14,Credit Card,Delivered,5.0,3.0,False
93147244,142537,2024-12-09,Electronics,Smartwatch,1,261.69,0.0,261.69,0.0,Standard,7.59,269.28,Apple Pay,Delivered,5.0,,False
59974236,778621,2025-09-08,Beauty,Nail Polish Set,3,134.61,0.0,403.83,0.0,Next-Day,25.24,429.07,Debit Card,Cancelled,,,False
78767733,812521,2025-07-14,Home & Kitchen,Non-Stick Pan,3,199.2,5.0,567.72,0.0,Standard,35.48,603.2,Credit Card,Delivered,6.0,4.0,False
96688751,251833,2025-11-04,Electronics,Bluetooth Speaker,2,87.5,0.0,175.0,0.0,Standard,10.94,185.94,PayPal,Delivered,7.0,3.0,False
31185367,151519,2025-08-02,Grocery,Vitamin Supplements,2,20.5,10.0,36.9,22.99,Next-Day,2.21,62.1,Debit Card,Delivered,1.0,,True
32126201,737360,2025-03-22,Toys,Board Game,1,45.4,0.0,45.4,5.99,Standard,4.03,55.42,PayPal,Delivered,6.0,,False
74034927,199805,2025-08-27,Toys,Action Figure,1,39.8,0.0,39.8,22.99,Next-Day,2.29,65.08,Credit Card,Delivered,1.0,5.0,False
28969501,827483,2025-01-16,Home & Kitchen,Cutlery Set,1,137.78,0.0,137.78,0.0,Standard,8.27,146.05,Credit Card,Delivered,5.0,4.0,False
49567889,373772,2025-07-07,Electronics,Gaming Mouse,2,374.7,0.0,749.4,0.0,Standard,44.96,794.36,Credit Card,Cancelled,,,False
62302608,532741,2025-07-22,Books,Science Textbook,1,27.9,0.0,27.9,12.99,Express,0.81,41.7,Apple Pay,Delivered,2.0,,False
18425797,262277,2025-08-31,Electronics,4K Monitor,2,247.0,0.0,494.0,0.0,Next-Day,32.11,526.11,Credit Card,Delivered,1.0,,False
66221187,329274,2025-08-02,Electronics,Wireless Earbuds,1,149.31,0.0,149.31,0.0,Express,9.71,159.02,Debit Card,Delivered,2.0,3.0,False
86578183,571051,2025-10-04,Clothing,Wool Sweater,1,80.53,0.0,80.53,0.0,Standard,4.83,85.36,Debit Card,Delivered,7.0,3.0,False
98755720,833249,2025-11-20,Clothing,Denim Jacket,4,143.15,0.0,572.6,0.0,Express,32.92,605.52,Credit Card,Delivered,2.0,2.0,False
25631435,131665,2024-11-17,Electronics,4K Monitor,1,176.87,0.0,176.87,0.0,Standard,11.05,187.92,Credit Card,Shipped,,,False
11555145,439402,2025-04-27,Beauty,Hair Dryer,1,61.45,0.0,61.45,5.99,Standard,3.69,71.13,Debit Card,Delivered,6.0,,False
99600615,901118,2025-10-19,Home & Kitchen,Blender,4,114.24,0.0,456.96,0.0,Standard,25.59,482.55,Debit Card,Delivered,4.0,4.0,False
28030001,181268,2025-08-05,Sports & Outdoors,Resistance Bands,2,86.87,0.0,173.74,0.0,Standard,10.86,184.6,PayPal,Delivered,8.0,,True
63792551,958338,2024-12-28,Home & Kitchen,Blender,2,115.14,0.0,230.28,0.0,Standard,14.39,244.67,Apple Pay,Returned,5.0,,False
83163237,489089,2025-11-17,Toys,Building Block Set,1,51.35,25.0,38.51,5.99,Standard,1.54,46.04,Debit Card,Delivered,6.0,4.0,False
67568661,579703,2024-02-24,Books,Biography,1,14.57,0.0,14.57,22.99,Next-Day,0.87,38.43,Credit Card,Delivered,1.0,,False
51666590,958338,2025-06-11,Electronics,USB-C Hub,1,104.46,15.0,88.79,0.0,Standard,5.55,94.34,Credit Card,Delivered,6.0,3.0,False
54099606,206328,2025-09-10,Toys,Puzzle (1000pc),2,21.88,0.0,43.76,5.99,Standard,2.52,52.27,PayPal,Delivered,6.0,3.0,False
36122152,181525,2025-10-10,Electronics,Wireless Earbuds,1,148.55,0.0,148.55,0.0,Express,8.91,157.46,Credit Card,Delivered,3.0,,False
54033661,846102,2024-03-06,Grocery,Snack Variety Pack,2,39.76,5.0,75.54,0.0,Standard,4.34,79.88,Debit Card,Delivered,6.0,4.0,False
49643860,968744,2024-04-11,Sports & Outdoors,Golf Balls (12-pack),1,127.1,0.0,127.1,0.0,Standard,10.49,137.59,Credit Card,Delivered,7.0,4.0,False
20191170,633917,2024-06-19,Electronics,Laptop Stand,2,99.83,15.0,169.71,0.0,Next-Day,14.0,183.71,PayPal,Delivered,1.0,4.0,False
14268506,982329,2025-09-26,Sports & Outdoors,Camping Tent,3,157.11,10.0,424.2,0.0,Standard,35.0,459.2,Debit Card,Delivered,7.0,5.0,False
90583853,647640,2025-04-01,Clothing,Denim Jacket,3,134.26,0.0,402.78,0.0,Standard,25.17,427.95,Gift Card,Delivered,8.0,,False
45926825,222246,2024-12-20,Electronics,Noise Cancelling Headphones,1,277.57,0.0,277.57,0.0,Standard,16.65,294.22,Credit Card,Delivered,7.0,3.0,False
11453311,332057,2024-08-17,Clothing,Wool Sweater,1,155.96,0.0,155.96,0.0,Standard,9.36,165.32,Credit Card,Delivered,7.0,,False
46195018,360610,2024-03-19,Clothing,Women's Jeans,1,108.38,0.0,108.38,0.0,Standard,3.14,111.52,Credit Card,Delivered,7.0,,False
82303651,874829,2025-11-10,Sports & Outdoors,Bicycle Helmet,1,363.84,5.0,345.65,0.0,Standard,28.52,374.17,Debit Card,Processing,,,False
44311845,435649,2025-04-21,Sports & Outdoors,Resistance Bands,5,51.8,0.0,259.0,0.0,Standard,16.19,275.19,Debit Card,Delivered,4.0,,False
86462007,957476,2025-12-25,Electronics,Portable Charger,1,286.44,0.0,286.44,0.0,Express,17.9,304.34,Credit Card,Delivered,2.0,3.0,False
20985296,933473,2024-04-09,Sports & Outdoors,Water Bottle,1,103.56,0.0,103.56,0.0,Express,6.47,110.03,PayPal,Delivered,2.0,4.0,False
28380462,176521,2025-04-01,Electronics,4K Monitor,2,310.36,0.0,620.72,0.0,Standard,40.35,661.07,PayPal,Shipped,,,False
37888446,262277,2025-01-06,Sports & Outdoors,Camping Tent,1,236.18,0.0,236.18,0.0,Standard,15.35,251.53,Gift Card,Cancelled,,,False
12033620,466940,2025-12-11,Home & Kitchen,Table Lamp,1,238.75,10.0,214.88,0.0,Express,10.21,225.09,Debit Card,Delivered,2.0,,False
59796423,924197,2025-10-13,Grocery,Olive Oil,1,29.06,0.0,29.06,12.99,Express,0.84,42.89,Debit Card,Delivered,2.0,4.0,False
78377884,176521,2024-11-12,Electronics,Gaming Mouse,3,255.62,10.0,690.17,0.0,Express,44.86,735.03,PayPal,Delivered,2.0,4.0,False
75610818,479646,2024-02-13,Home & Kitchen,Throw Pillow,2,53.53,0.0,107.06,0.0,Standard,8.83,115.89,Credit Card,Delivered,4.0,,False
64318349,176521,2025-04-01,Home & Kitchen,Non-Stick Pan,3,122.82,0.0,368.46,0.0,Standard,23.95,392.41,PayPal,Delivered,7.0,4.0,False
48990800,557185,2025-09-11,Books,Mystery Thriller,2,31.34,0.0,62.68,12.99,Express,3.76,79.43,Credit Card,Delivered,3.0,,False
70870076,998168,2024-10-10,Home & Kitchen,Storage Bins,1,168.82,10.0,151.94,0.0,Express,9.5,161.44,Credit Card,Delivered,1.0,5.0,False
15875009,355438,2024-12-30,Books,Poetry Collection,1,13.48,0.0,13.48,5.99,Standard,0.81,20.28,PayPal,Delivered,5.0,,False
86614202,642667,2024-03-30,Clothing,Hoodie,1,66.9,0.0,66.9,12.99,Express,4.01,83.9,Credit Card,Delivered,5.0,4.0,False
87561144,957476,2024-08-15,Clothing,Running Shoes,5,65.73,15.0,279.35,0.0,Standard,17.46,296.81,Credit Card,Delivered,6.0,5.0,False
80449373,717805,2024-08-16,Clothing,Running Shoes,1,60.8,0.0,60.8,5.99,Standard,3.4,70.19,Credit Card,Delivered,6.0,4.0,False
64870353,635222,2025-03-05,Sports & Outdoors,Jump Rope,4,201.07,0.0,804.28,0.0,Standard,48.26,852.54,PayPal,Processing,,,False
42574153,309098,2024-09-10,Clothing,Women's Jeans,4,77.98,0.0,311.92,0.0,Express,25.73,337.65,Credit Card,Delivered,2.0,4.0,False
78542576,752195,2025-12-21,Clothing,Hoodie,2,54.86,15.0,93.26,0.0,,8.28,101.54,Apple Pay,Delivered,3.0,5.0,False
29871517,393507,2024-11-25,Beauty,Hair Dryer,3,34.96,0.0,104.88,0.0,Standard,6.29,111.17,Credit Card,Delivered,6.0,4.0,False
51483194,542007,2024-12-07,Beauty,Nail Polish Set,1,57.38,10.0,51.64,5.99,Standard,3.1,60.73,Debit Card,Delivered,5.0,,False
95747704,206781,2024-11-18,Beauty,Makeup Brush Set,2,88.09,0.0,176.18,0.0,Standard,9.87,186.05,Credit Card,Delivered,7.0,3.0,False
74962228,871000,2024-11-05,Clothing,Women's Jeans,2,40.67,0.0,81.34,0.0,Standard,5.08,86.42,Credit Card,Delivered,7.0,3.0,False
25894167,457298,2024-07-21,Sports & Outdoors,Jump Rope,4,333.13,15.0,1132.64,0.0,Standard,67.96,1200.6,Credit Card,Delivered,6.0,4.0,False
45102309,768390,2024-03-16,Electronics,Bluetooth Speaker,1,108.84,10.0,97.96,0.0,Standard,5.49,103.45,Credit Card,Delivered,5.0,3.0,False
25529178,936730,2024-07-16,Electronics,Wireless Earbuds,1,67.24,0.0,67.24,22.99,Next-Day,3.77,94.0,Credit Card,Delivered,1.0,4.0,False
42501394,867788,2025-11-06,Home & Kitchen,Storage Bins,1,163.46,0.0,163.46,0.0,Standard,4.74,168.2,Credit Card,Delivered,5.0,,False
55875798,244629,2025-06-01,Grocery,Protein Powder,1,44.04,0.0,44.04,22.99,Next-Day,2.47,69.5,Apple Pay,Cancelled,,,True
91419282,432284,2024-12-29,Electronics,Portable Charger,1,83.12,0.0,83.12,0.0,Next-Day,2.41,85.53,Debit Card,Returned,1.0,,False
12946252,251434,2024-11-16,Sports & Outdoors,Fishing Rod,1,162.12,0.0,162.12,0.0,Standard,13.37,175.49,Credit Card,Returned,5.0,,False
43366637,609870,2024-07-06,Toys,Action Figure,3,20.55,0.0,61.65,5.99,Standard,3.85,71.49,Credit Card,Processing,,,False
45137808,431096,2025-11-02,Grocery,Olive Oil,1,9.41,0.0,9.41,5.99,Standard,0.54,15.94,PayPal,Delivered,6.0,5.0,False
60363007,884309,2024-08-21,Toys,Plush Toy,3,53.25,15.0,135.79,0.0,Standard,6.45,142.24,Debit Card,Shipped,,,False
24891700,968810,2024-10-08,Sports & Outdoors,Fishing Rod,1,105.51,0.0,105.51,0.0,Standard,6.07,111.58,Credit Card,Delivered,8.0,,False
25603173,509048,2025-08-10,Beauty,Hair Dryer,1,78.05,0.0,78.05,0.0,Standard,6.44,84.49,Credit Card,Delivered,5.0,,False
98188145,563052,2025-01-05,Clothing,Women's Jeans,2,53.58,0.0,107.16,0.0,Standard,6.0,113.16,Credit Card,Delivered,5.0,4.0,False
88211233,232124,2025-08-15,Sports & Outdoors,Water Bottle,1,237.62,10.0,213.86,0.0,Express,13.37,227.23,Credit Card,Delivered,3.0,,True
51804698,492493,2025-01-02,Beauty,Body Lotion,3,62.19,0.0,186.57,0.0,Standard,11.66,198.23,Debit Card,Delivered,4.0,4.0,False
87370615,150447,2024-12-01,Clothing,Summer Dress,1,104.79,0.0,104.79,0.0,Standard,5.87,110.66,Apple Pay,Returned,5.0,,False
91619661,891092,2024-01-24,Grocery,Snack Variety Pack,3,44.69,10.0,120.66,0.0,Standard,4.83,125.49,Apple Pay,Delivered,5.0,5.0,False
74199991,959122,2024-01-22,Clothing,Hoodie,1,68.69,0.0,68.69,5.99,Standard,2.75,77.43,PayPal,Delivered,5.0,3.0,False
34607708,752195,2025-04-29,Beauty,Hair Dryer,4,117.09,0.0,468.36,0.0,Standard,41.57,509.93,PayPal,Delivered,8.0,,False
21464929,587021,2025-12-22,Electronics,Wireless Earbuds,1,284.81,10.0,256.33,0.0,Express,15.38,271.71,Credit Card,Delivered,3.0,4.0,True
20897665,781209,2025-01-21,Beauty,Hair Dryer,4,46.08,15.0,156.67,0.0,Standard,7.44,164.11,Credit Card,Delivered,5.0,,False
60701956,238541,2024-12-28,Sports & Outdoors,Camping Tent,1,113.78,0.0,113.78,0.0,Next-Day,10.1,123.88,Apple Pay,Delivered,1.0,,False
62364722,525017,2025-01-13,Clothing,Hoodie,1,87.98,0.0,87.98,0.0,Standard,7.26,95.24,Debit Card,Delivered,6.0,,False
41566268,199805,2025-06-05,Electronics,Smartwatch,3,153.49,0.0,460.47,0.0,Express,26.48,486.95,Debit Card,Delivered,2.0,,False
10298749,768390,2025-05-02,Sports & Outdoors,Golf Balls (12-pack),1,35.73,5.0,33.94,5.99,Standard,1.9,41.83,Credit Card,Cancelled,,,False
90012556,492904,2025-12-10,Clothing,Socks (3-pack),4,56.97,0.0,227.88,0.0,Express,14.24,242.12,PayPal,Delivered,5.0,,False
17124282,435649,2025-12-26,Clothing,Men's T-Shirt,1,115.24,5.0,109.48,0.0,Standard,6.84,116.32,PayPal,Shipped,,,False
31619375,991288,2025-05-27,Electronics,Noise Cancelling Headphones,2,256.3,0.0,512.6,0.0,Express,24.35,536.95,Credit Card,Delivered,1.0,5.0,False
19971054,638021,2025-03-14,Electronics,Gaming Mouse,3,191.36,0.0,574.08,0.0,Express,47.36,621.44,PayPal,Delivered,4.0,3.0,False
